CustomerID,year_month,monthly_txn_count,monthly_txn_amount
3632,2024-05,1,1879.23
3632,2024-08,2,17419.21
3633,2022-07,1,4127.0
3633,2022-09,1,1933.4
3633,2024-11,1,9885.74
3635,2022-07,1,6395.2
3635,2022-08,1,8447.53
3635,2022-12,1,2774.25
3635,2023-03,1,6067.1
3635,2023-08,1,9673.31
3635,2023-11,1,7191.73
3635,2023-12,1,2616.06
3635,2024-01,1,9972.34
3635,2024-06,1,138.3
3635,2024-08,2,5227.9400000000005
3635,2024-09,2,6401.02
3635,2024-12,1,3361.79
3636,2022-12,1,6249.38
3636,2023-02,1,3806.27
3636,2023-03,1,1849.58
3636,2023-06,1,3073.81
3636,2023-10,1,7169.88
3636,2024-05,4,22974.44
3636,2025-02,1,5750.03
3639,2023-05,1,3406.34
3639,2023-10,1,9992.19
3639,2023-11,1,257.89
3639,2024-08,1,7537.44
3639,2024-09,2,11024.41
3639,2024-12,1,924.22
3639,2025-01,1,4829.11
3639,2025-03,1,1065.63
3641,2022-09,1,7045.11
3641,2023-05,1,7279.99
3641,2024-03,1,719.44
3641,2024-05,1,2595.24
3641,2024-08,1,8316.86
3641,2025-01,1,795.76
3642,2022-09,1,9960.74
3642,2022-11,2,17495.39
3642,2023-01,1,5670.24
3642,2023-04,1,1874.26
3642,2024-06,1,8468.51
3642,2025-01,2,10030.77
3644,2022-12,1,4972.07
3644,2023-07,1,9870.45
3644,2023-08,1,5163.28
3644,2023-10,1,8201.58
3644,2024-08,1,3413.89
3644,2024-12,1,8561.75
3646,2023-06,1,6249.09
3646,2023-09,1,7122.55
3646,2023-12,1,3680.94
3646,2024-07,1,1292.13
3647,2022-10,1,5972.08
3647,2023-12,1,8916.94
3647,2024-02,1,4180.41
3647,2025-04,1,1578.3
3648,2023-08,2,10057.48
3648,2024-03,1,7737.4
3648,2024-10,1,3809.92
3651,2022-07,1,3841.43
3651,2022-11,1,7591.03
3651,2023-01,1,4291.2
3651,2023-04,1,4454.25
3651,2023-08,1,8564.03
3651,2023-09,2,7887.259999999999
3651,2023-11,1,7715.47
3651,2024-07,1,3680.87
3651,2024-09,1,4444.19
3651,2024-10,1,6833.84
3651,2025-01,2,17330.57
3651,2025-02,1,4942.31
3651,2025-05,1,5123.62
3653,2022-08,1,3698.94
3653,2023-03,1,2327.24
3653,2023-06,1,6740.39
3653,2023-08,1,1243.21
3653,2023-11,1,5916.75
3653,2024-03,1,8378.25
3653,2024-07,1,7126.43
3653,2024-08,1,4940.4
3653,2024-10,1,2938.92
3653,2024-11,1,4700.93
3653,2024-12,1,8929.52
3654,2022-07,1,2037.09
3654,2024-10,1,3303.88
3654,2025-05,1,4125.02
3655,2022-11,1,5889.46
3655,2024-03,1,6223.39
3656,2023-01,1,8653.84
3656,2024-01,1,817.02
3656,2025-04,1,8925.61
3658,2023-03,1,3557.72
3658,2023-08,1,700.93
3658,2023-12,1,2869.86
3658,2024-12,1,9542.4
3658,2025-01,1,8713.67
3658,2025-03,1,8543.85
3659,2022-10,1,3562.85
3659,2023-03,1,6126.17
3659,2023-04,1,1574.63
3659,2024-01,1,7079.32
3659,2024-05,1,4375.45
3660,2022-06,1,2880.84
3660,2022-09,1,2376.67
3660,2023-02,1,7929.51
3660,2023-06,1,263.04
3660,2023-09,1,1008.41
3660,2023-11,1,3576.32
3660,2024-01,1,8370.39
3660,2024-03,1,431.57
3660,2024-05,1,487.11
3660,2024-08,1,5585.55
3660,2024-10,1,5513.97
3660,2025-01,1,670.06
3662,2022-11,1,8916.31
3662,2023-01,1,3338.79
3662,2023-10,1,70.95
3662,2024-02,1,9970.01
3662,2024-03,1,4269.32
3662,2024-09,1,8461.28
3662,2025-05,1,6385.06
3663,2023-03,1,138.6
3664,2022-06,1,6703.9
3664,2023-09,1,2330.16
3664,2023-10,1,8628.39
3665,2023-12,1,738.91
3666,2022-12,1,628.6
3666,2023-05,1,4594.15
3666,2024-09,2,6000.84
3667,2023-11,1,2060.13
3669,2022-10,1,5866.54
3669,2023-06,1,6758.43
3669,2024-02,1,9640.31
3669,2024-04,1,4568.83
3669,2024-07,2,5991.15
3669,2024-10,2,18493.73
3670,2022-06,1,5962.08
3670,2023-04,1,9038.77
3670,2023-08,1,7667.89
3670,2024-02,1,2039.7
3670,2024-03,1,504.66
3670,2024-06,1,1707.36
3670,2024-08,1,3562.55
3670,2025-01,1,5204.42
3670,2025-04,1,5287.2
3672,2022-09,1,5817.67
3672,2023-04,1,87.03
3672,2024-12,1,4854.35
3674,2023-08,1,693.28
3674,2024-02,1,3597.55
3674,2024-09,1,8302.29
3674,2024-11,1,4272.23
3674,2025-03,1,3553.81
3675,2022-10,1,8554.79
3675,2023-10,1,7256.58
3675,2023-12,1,2223.9
3675,2025-04,1,2858.77
3675,2025-05,1,6606.51
3676,2025-04,1,2631.03
3677,2023-01,1,6677.42
3677,2023-06,1,1367.93
3677,2023-09,1,6454.25
3677,2024-04,1,2250.67
3677,2024-07,2,6747.58
3677,2024-08,1,7461.81
3677,2024-10,1,7014.09
3677,2024-12,1,7100.65
3677,2025-01,1,6770.47
3677,2025-02,1,8714.92
3678,2022-10,1,68.95
3678,2022-11,1,1155.83
3678,2023-03,1,6106.85
3678,2023-05,1,7436.62
3678,2023-08,1,5725.81
3678,2023-09,2,19325.29
3678,2023-11,2,12531.41
3678,2024-06,1,4582.31
3678,2024-10,1,5327.11
3679,2022-07,1,4664.07
3679,2022-11,1,9369.16
3679,2023-01,2,5813.79
3679,2023-02,2,14982.09
3679,2023-10,1,5910.68
3679,2023-11,1,1531.31
3679,2023-12,1,9210.35
3679,2024-03,1,7298.61
3680,2023-06,1,1414.03
3680,2023-08,1,8640.34
3680,2023-09,1,2184.64
3680,2023-12,1,1265.91
3681,2022-10,1,267.18
3681,2024-06,1,3070.38
3682,2023-01,1,4999.89
3682,2023-11,1,5727.07
3682,2024-02,1,7934.76
3682,2024-10,1,3631.7
3684,2022-08,1,3006.38
3684,2023-01,1,6177.77
3684,2024-05,1,9977.7
3684,2024-06,2,14300.18
3684,2024-10,1,4575.82
3684,2025-01,1,7276.58
3685,2022-06,1,8116.36
3685,2022-09,1,9277.55
3685,2022-11,1,5519.56
3685,2022-12,1,8685.48
3685,2023-02,1,311.1
3685,2023-06,1,374.02
3685,2023-10,2,3237.31
3685,2024-01,1,8256.23
3685,2024-03,1,8164.02
3685,2024-04,1,6840.34
3685,2024-05,1,8767.29
3685,2024-07,1,1635.8
3685,2024-12,1,5097.52
3685,2025-04,1,5157.09
3686,2022-09,2,14480.1
3686,2024-02,1,3923.47
3686,2025-03,1,4949.43
3687,2022-06,1,6930.23
3687,2022-10,1,2981.85
3687,2024-02,1,8667.03
3687,2024-05,1,6572.58
3687,2024-10,1,5509.82
3687,2025-05,1,6948.59
3688,2022-06,1,5078.92
3688,2023-01,1,3258.27
3688,2023-03,1,5240.55
3688,2024-02,1,2048.39
3688,2024-03,1,9297.14
3688,2024-07,2,7919.6
3688,2024-12,1,2667.75
3691,2022-07,1,3192.87
3691,2023-01,1,1579.57
3691,2023-08,1,9361.3
3691,2023-09,1,2165.57
3691,2024-04,1,398.17
3691,2024-09,1,6795.36
3691,2024-10,1,631.02
3691,2024-11,1,9507.5
3691,2024-12,1,4296.7
3691,2025-01,2,9029.18
3692,2023-04,1,9987.4
3692,2023-08,1,4066.08
3692,2023-12,1,8941.14
3692,2024-10,1,269.92
3694,2023-01,1,907.09
3694,2023-06,1,1580.6
3694,2024-01,1,4211.85
3694,2024-03,1,4106.42
3694,2025-02,1,2125.46
3695,2022-05,1,9914.91
3695,2023-04,1,5417.62
3695,2023-09,1,3168.84
3695,2023-11,1,4880.92
3696,2023-03,1,3755.93
3696,2023-12,1,3427.22
3697,2022-08,1,6986.67
3697,2022-10,1,8807.69
3697,2023-03,1,3930.32
3697,2023-09,1,4674.41
3697,2024-02,1,8033.51
3697,2024-03,2,5279.26
3697,2024-06,1,1025.6
3697,2024-11,1,4845.05
3697,2025-04,1,9190.58
3698,2022-09,1,4827.25
3698,2022-10,1,6320.2
3698,2022-11,1,9057.88
3698,2024-01,1,5190.37
3698,2024-04,1,6164.41
3698,2024-05,3,11276.85
3698,2025-01,1,6620.96
3698,2025-04,2,5224.82
3699,2023-02,1,1154.18
3699,2023-11,1,4198.37
3699,2024-03,1,98.85
3699,2024-04,1,572.96
3699,2024-08,1,202.66
3699,2025-01,1,4628.65
3699,2025-02,1,6988.27
3700,2023-07,1,776.19
3700,2024-09,1,3899.41
3703,2024-07,1,8479.75
3703,2025-03,2,5787.63
3706,2022-06,1,8343.31
3706,2022-08,1,3680.69
3706,2022-11,1,5931.43
3706,2023-01,1,1449.21
3706,2023-07,1,5457.7
3706,2024-07,1,5825.38
3706,2025-01,2,13633.66
3710,2024-02,1,9185.81
3710,2025-01,1,6557.86
3711,2022-12,1,8462.11
3711,2023-04,1,842.98
3711,2023-06,1,340.68
3711,2023-10,1,7950.83
3712,2022-05,1,9666.25
3712,2022-07,1,7521.07
3712,2023-07,1,5383.99
3712,2023-08,1,6838.36
3712,2024-06,1,7658.62
3712,2024-10,1,691.33
3713,2022-08,1,2813.76
3713,2023-03,1,3956.83
3713,2023-05,2,13969.43
3714,2022-11,1,5680.68
3714,2022-12,1,6034.9
3714,2023-08,1,3177.58
3714,2023-09,1,3966.94
3714,2023-11,1,2864.89
3714,2024-05,1,3461.51
3714,2024-12,1,5122.56
3714,2025-04,1,4999.4
3715,2023-01,1,6840.69
3715,2023-03,1,2227.33
3715,2023-09,1,2580.26
3715,2025-01,1,3205.89
3716,2024-07,1,3041.23
3716,2025-02,1,3234.62
3716,2025-05,1,9470.42
3717,2024-01,1,4108.96
3717,2024-02,1,5117.27
3717,2024-09,1,6147.22
3718,2022-06,1,3081.92
3718,2022-11,1,3144.52
3718,2022-12,1,2141.01
3718,2023-01,1,7584.79
3718,2023-10,1,886.72
3718,2024-09,1,3163.42
3718,2025-05,1,3493.67
3720,2022-06,1,6117.03
3720,2022-09,1,6267.96
3720,2022-10,1,8201.33
3720,2023-05,1,1287.4
3720,2023-06,1,4494.81
3720,2023-11,1,1490.41
3720,2024-06,1,2960.52
3721,2023-01,1,6980.26
3721,2023-03,1,4694.93
3721,2023-07,1,3509.57
3721,2024-09,1,3046.95
3721,2025-01,1,9284.74
3722,2022-12,1,8374.1
3722,2023-05,1,298.62
3722,2025-01,1,5983.52
3723,2022-05,1,6973.37
3723,2022-06,1,8287.25
3723,2022-07,1,1201.61
3723,2024-08,1,2513.98
3724,2022-09,1,7811.87
3724,2022-10,1,8730.77
3724,2023-01,2,12057.369999999999
3724,2024-06,1,1326.38
3724,2024-07,1,5311.83
3725,2023-04,1,2163.79
3725,2023-09,1,4301.19
3725,2023-12,1,2094.08
3725,2024-02,1,7753.78
3725,2024-03,1,6355.8
3725,2024-05,1,3677.31
3725,2024-08,1,8414.75
3725,2024-10,1,1999.03
3725,2025-04,1,8341.88
3726,2022-12,1,3261.8
3726,2023-02,1,71.33
3726,2023-05,1,1871.93
3726,2023-07,1,4580.22
3726,2023-10,1,260.58
3726,2023-12,2,6818.58
3730,2022-07,1,8196.48
3730,2022-11,1,5845.91
3730,2023-10,1,1744.83
3730,2023-12,1,8104.44
3730,2024-05,1,3093.0
3730,2024-06,1,2493.99
3732,2023-03,1,5873.85
3732,2024-03,1,5476.53
3732,2024-08,1,8778.67
3732,2024-11,1,940.51
3733,2022-06,1,4863.64
3733,2022-08,1,464.08
3733,2023-03,2,8425.93
3733,2023-06,1,280.41
3733,2023-10,2,2683.1
3733,2023-11,1,9827.0
3733,2024-01,1,4142.83
3733,2024-06,1,2712.26
3733,2024-08,1,548.36
3734,2022-07,1,2924.02
3734,2022-10,1,3744.05
3734,2022-11,1,9530.36
3734,2023-08,1,9153.49
3734,2023-12,1,3838.27
3734,2024-03,1,7285.51
3734,2025-03,1,8004.0
3737,2023-02,1,5402.91
3737,2023-07,1,4562.49
3737,2023-11,1,4272.02
3737,2024-02,1,3124.38
3737,2025-03,1,3939.54
3738,2023-02,1,1280.8
3738,2024-10,1,8630.32
3739,2022-06,1,5408.58
3739,2022-10,1,8447.21
3739,2023-07,1,6532.66
3739,2023-11,1,9790.63
3739,2025-03,1,2808.4
3740,2022-09,1,7920.87
3741,2022-07,1,8076.58
3741,2022-09,1,6601.0
3741,2023-02,2,9535.57
3741,2023-05,1,3245.31
3741,2023-06,1,7436.17
3741,2023-08,1,2405.91
3741,2023-11,1,6536.94
3741,2023-12,2,8601.71
3741,2025-02,1,5601.0
3742,2023-06,1,2532.15
3742,2023-08,1,4547.1
3743,2022-07,1,6552.92
3743,2022-11,2,13346.34
3743,2024-07,2,12011.17
3745,2022-06,2,9500.650000000001
3745,2022-09,1,1207.4
3745,2022-11,1,3919.2
3745,2023-04,2,10916.01
3745,2023-08,1,2449.53
3745,2023-12,1,9232.06
3745,2024-05,1,8571.94
3745,2024-07,1,4246.77
3745,2025-02,1,8762.88
3746,2022-12,1,9072.29
3746,2024-01,2,2180.35
3746,2024-02,1,8469.41
3746,2024-03,1,1428.39
3748,2022-05,1,843.75
3748,2022-09,1,9498.37
3748,2024-01,1,8142.32
3748,2025-03,1,7512.29
3748,2025-04,1,7309.86
3750,2022-07,1,6321.33
3750,2022-10,1,5739.05
3750,2023-06,2,4829.52
3750,2024-11,1,6030.03
3750,2025-02,1,4168.34
3751,2022-06,1,2814.97
3751,2023-01,1,4415.4
3751,2023-02,1,3237.13
3751,2023-03,1,510.26
3751,2023-04,1,3394.67
3751,2024-03,1,2609.26
3751,2024-05,1,2289.82
3751,2024-12,1,8381.17
3751,2025-03,1,8983.96
3751,2025-04,1,7249.09
3752,2023-03,1,2668.9
3752,2023-04,1,2260.65
3752,2023-05,1,2272.65
3752,2024-09,1,3308.21
3752,2024-12,1,6014.54
3752,2025-01,1,2468.33
3753,2022-06,2,12944.970000000001
3753,2024-07,1,4068.5
3753,2024-11,1,1618.37
3754,2024-09,1,7216.97
3754,2025-04,1,8473.87
3755,2023-07,1,7815.27
3755,2024-01,1,4093.02
3755,2024-08,1,7530.6
3755,2025-01,1,5121.36
3755,2025-04,1,5633.57
3758,2022-05,1,4291.53
3758,2022-11,1,6886.78
3758,2023-04,1,8570.63
3758,2023-07,1,2991.35
3758,2023-08,1,6991.91
3758,2023-09,1,2439.71
3762,2022-06,1,9474.05
3762,2022-07,1,7813.93
3762,2022-11,2,6722.78
3762,2023-01,1,8838.55
3762,2023-02,1,1646.56
3762,2023-04,1,2827.49
3762,2023-06,1,7017.94
3762,2023-09,2,12570.01
3762,2024-02,1,9817.87
3762,2024-03,1,5090.3
3762,2025-03,1,2278.92
3763,2022-07,1,187.47
3763,2022-08,1,437.43
3763,2023-04,1,9086.96
3763,2025-04,1,6857.73
3765,2022-08,2,11554.4
3765,2022-12,1,808.37
3765,2023-06,1,3856.18
3765,2023-08,1,4233.99
3765,2023-09,1,2758.04
3765,2023-11,1,1780.38
3767,2023-05,1,9843.0
3767,2024-09,1,1216.96
3767,2025-01,1,86.31
3769,2022-07,1,1266.37
3769,2023-03,1,7786.86
3769,2023-11,1,1695.17
3769,2024-08,1,4838.77
3769,2024-10,1,5807.72
3769,2025-03,1,4427.65
3772,2022-10,1,7889.29
3772,2022-12,1,797.77
3772,2023-06,1,3623.09
3772,2024-01,1,7040.46
3772,2024-04,1,6550.48
3772,2024-12,1,73.53
3772,2025-01,1,8100.04
3772,2025-03,1,4349.19
3772,2025-04,1,7790.42
3773,2022-05,1,5643.25
3773,2022-09,1,2634.68
3773,2023-12,1,2135.2
3773,2024-04,1,2939.1
3773,2024-05,1,1535.1
3773,2025-03,1,2121.06
3775,2022-09,1,4737.58
3775,2022-10,1,6951.11
3775,2023-09,1,362.26
3775,2023-10,1,5892.48
3775,2024-10,1,6338.33
3775,2025-01,1,7041.09
3778,2022-05,1,5124.07
3778,2022-06,2,12483.75
3778,2022-07,1,4599.96
3778,2022-10,1,3309.92
3778,2023-02,1,7917.49
3778,2023-06,1,7830.33
3778,2023-08,1,4352.22
3778,2023-12,2,6441.58
3778,2024-01,2,5563.110000000001
3778,2024-02,1,3684.01
3778,2024-03,1,1027.93
3778,2024-04,1,5846.02
3778,2024-07,1,9402.26
3778,2024-10,2,5907.82
3778,2024-11,1,8285.4
3778,2025-01,1,3700.23
3780,2022-09,1,8699.38
3780,2023-06,1,1926.02
3780,2023-07,1,6118.03
3780,2023-11,1,1372.12
3780,2024-01,1,3462.06
3780,2024-03,1,3152.55
3780,2024-10,1,6191.29
3782,2023-03,1,6893.65
3782,2023-06,1,7737.72
3782,2024-12,1,1540.13
3782,2025-03,1,1473.0
3783,2022-12,1,2073.26
3783,2023-02,1,4034.25
3783,2023-03,1,898.78
3783,2023-08,1,4977.41
3783,2024-01,1,3087.18
3783,2024-02,1,7191.59
3784,2023-02,1,5645.22
3784,2024-09,1,4591.53
3785,2022-10,2,6748.18
3785,2022-11,1,8274.71
3785,2023-01,1,5386.53
3785,2023-07,1,15.06
3785,2023-08,1,1075.14
3785,2024-02,1,3036.06
3785,2024-07,1,7061.08
3785,2024-10,1,990.78
3788,2022-09,1,3391.02
3788,2022-10,1,8778.8
3788,2023-03,1,5958.15
3788,2024-03,1,7661.62
3788,2024-07,1,272.45
3788,2025-04,1,2449.23
3788,2025-05,1,278.46
3789,2022-10,1,9778.11
3789,2022-12,2,16766.05
3789,2023-03,1,6744.78
3789,2023-11,1,6114.42
3789,2024-02,1,721.01
3789,2024-05,1,7960.0
3789,2024-07,1,2743.36
3789,2024-10,1,3609.36
3789,2025-01,1,2449.56
3791,2023-04,1,6655.5
3791,2024-02,1,6229.1
3793,2022-06,1,6007.28
3793,2023-01,1,8824.91
3793,2024-05,1,9912.27
3796,2023-03,1,7718.84
3796,2023-06,1,4609.45
3796,2023-10,1,2601.12
3796,2023-11,1,3891.26
3796,2023-12,1,9396.57
3796,2024-02,1,5837.6
3796,2024-03,1,89.17
3796,2024-05,1,6158.67
3796,2024-11,1,5045.3
3796,2025-02,1,8576.25
3797,2022-06,1,3454.94
3797,2022-07,1,3147.79
3797,2022-08,2,13202.39
3797,2022-11,1,6367.14
3797,2023-03,1,402.79
3797,2023-05,1,1326.17
3797,2023-09,2,5974.84
3797,2023-12,1,784.31
3797,2024-05,1,773.19
3797,2024-09,4,21857.66
3797,2024-11,1,9642.28
3797,2025-02,1,6509.71
3799,2022-05,1,7192.92
3799,2022-10,1,7170.15
3799,2022-11,1,2243.5
3799,2023-10,1,4751.52
3799,2024-03,1,2485.97
3799,2024-05,1,1036.94
3799,2024-06,1,6321.25
3799,2024-10,1,5435.64
3799,2024-12,1,7770.76
3800,2022-07,1,534.8
3800,2022-12,1,4705.66
3800,2023-05,1,1750.1
3800,2023-08,1,3988.09
3800,2023-11,1,5396.79
3800,2024-03,1,4618.65
3801,2022-10,1,5539.87
3801,2023-01,1,3104.95
3801,2024-05,1,6714.71
3801,2024-12,1,4229.72
3801,2025-01,1,2173.51
3801,2025-03,1,7682.64
3803,2023-02,1,5476.1
3803,2023-04,1,7925.21
3803,2025-03,1,4147.47
3803,2025-04,1,1813.3
3805,2022-07,1,4021.37
3805,2022-12,1,5609.75
3805,2024-07,1,4507.86
3807,2023-04,1,7448.06
3807,2023-09,1,8297.75
3807,2023-11,2,6129.4
3807,2024-02,2,16401.38
3807,2024-12,1,1112.72
3807,2025-02,1,3110.55
3808,2023-08,1,5004.5
3808,2024-05,1,38.2
3808,2024-09,1,9020.29
3809,2022-05,1,3175.13
3809,2022-09,2,12559.96
3809,2023-03,1,4835.84
3809,2023-07,1,9387.28
3809,2024-04,3,10766.630000000001
3809,2024-08,1,6265.79
3809,2024-12,1,7660.34
3810,2022-05,1,7666.82
3810,2022-10,1,2952.1
3810,2023-02,1,3150.1
3810,2023-09,1,475.27
3810,2024-05,1,6870.89
3810,2024-06,1,7799.72
3810,2024-08,1,917.65
3810,2024-10,1,658.86
3813,2022-05,1,4116.54
3813,2023-07,1,9257.95
3813,2024-12,2,10240.54
3813,2025-01,2,16717.870000000003
3813,2025-04,1,4825.55
3814,2022-07,1,652.14
3814,2022-10,1,5342.55
3814,2022-12,1,6914.65
3814,2023-02,1,3198.71
3814,2023-03,1,1650.95
3814,2023-10,1,603.66
3814,2024-06,1,4025.63
3814,2025-04,1,4775.02
3816,2023-09,1,7475.34
3816,2024-01,1,1412.19
3817,2023-02,1,5769.65
3817,2023-07,1,6352.8
3817,2023-08,1,9742.38
3817,2025-03,1,285.64
3817,2025-04,1,7562.71
3819,2022-07,1,9427.55
3819,2022-09,1,6613.71
3819,2022-11,1,6079.25
3819,2023-03,1,4982.59
3819,2023-06,1,9851.48
3819,2023-08,2,7198.3099999999995
3819,2023-09,1,7005.61
3819,2024-12,1,1585.79
3819,2025-01,1,5854.95
3820,2022-07,1,9361.42
3820,2022-08,1,490.63
3820,2022-09,1,5005.37
3820,2023-02,1,6232.73
3820,2023-10,1,1644.7
3820,2023-12,2,5487.32
3820,2024-09,1,3108.25
3820,2024-12,1,4223.47
3820,2025-04,1,6628.86
3821,2022-09,1,4248.23
3821,2022-10,1,7857.53
3821,2022-11,1,2270.47
3821,2022-12,1,2302.3
3821,2023-03,1,1660.57
3821,2024-01,1,69.11
3821,2024-04,1,9855.41
3821,2024-06,1,1819.6
3821,2024-08,1,850.66
3821,2024-09,1,7355.07
3821,2024-10,1,9137.47
3822,2023-09,1,1828.97
3823,2022-10,1,6463.26
3823,2023-03,1,8983.96
3823,2024-08,1,4721.44
3827,2023-07,1,3736.64
3827,2024-04,1,2482.97
3827,2025-04,1,4264.36
3828,2022-09,1,3292.4
3828,2023-04,1,6638.01
3828,2024-11,1,7048.61
3828,2024-12,1,9274.62
3828,2025-04,1,8841.62
3828,2025-05,1,706.28
3829,2022-10,2,7364.75
3829,2022-12,1,1034.19
3829,2023-05,1,3577.29
3829,2023-08,2,3933.0800000000004
3829,2024-03,2,7570.66
3829,2024-06,1,1683.45
3829,2024-07,1,7194.37
3829,2024-10,1,5696.05
3829,2025-03,1,8652.47
3831,2022-06,1,6120.78
3831,2023-05,1,3693.44
3832,2022-12,1,1268.94
3832,2023-05,1,2072.37
3832,2023-06,1,6994.68
3832,2024-07,2,13716.01
3832,2024-08,1,2084.07
3832,2025-02,1,7651.45
3833,2022-06,1,9474.15
3833,2023-04,1,7060.96
3833,2024-01,1,7710.63
3833,2024-12,1,1990.22
3833,2025-04,1,4433.37
3836,2023-08,1,6170.06
3836,2023-12,1,8713.45
3836,2024-06,1,829.74
3836,2025-02,1,8709.66
3837,2022-10,2,11482.06
3837,2023-03,1,4482.33
3837,2024-04,1,5831.84
3837,2024-11,1,8621.71
3837,2024-12,1,1478.99
3839,2022-08,1,2127.64
3839,2022-10,1,4021.59
3839,2022-11,1,5855.75
3839,2023-02,1,857.01
3839,2023-05,1,2868.5
3839,2023-07,1,9992.35
3839,2024-04,2,10472.35
3839,2024-05,1,918.54
3839,2024-09,1,9349.96
3841,2022-07,1,4068.22
3841,2023-06,1,252.33
3841,2023-08,1,2003.11
3841,2024-04,1,1491.05
3841,2024-08,1,2042.72
3841,2025-01,1,6126.02
3841,2025-03,1,8028.92
3842,2023-07,1,6926.88
3843,2022-05,1,5241.31
3843,2022-11,1,5134.89
3843,2022-12,1,8276.63
3843,2023-05,1,5909.19
3843,2023-07,1,8079.15
3843,2024-01,1,7184.66
3843,2024-04,1,2616.22
3843,2024-11,1,5994.95
3843,2025-01,1,6901.24
3843,2025-02,1,2444.15
3843,2025-03,1,1088.07
3844,2023-03,1,1783.29
3844,2024-03,1,4672.93
3844,2025-01,1,5504.58
3845,2022-07,1,6856.48
3845,2023-05,1,4593.94
3845,2023-06,1,6594.57
3845,2023-08,1,1819.71
3845,2023-09,2,5895.4
3845,2023-10,1,392.83
3845,2024-05,1,8232.98
3845,2025-05,1,8693.92
3846,2022-05,1,5305.31
3846,2022-07,2,1497.04
3846,2023-07,1,3344.09
3846,2025-03,1,5738.14
3847,2022-12,1,8845.97
3847,2023-09,1,7609.56
3847,2024-06,1,3651.72
3848,2022-11,1,4434.4
3848,2023-05,1,6034.8
3848,2023-12,1,3625.48
3848,2024-12,2,5109.4400000000005
3848,2025-05,1,3631.62
3850,2023-07,1,206.61
3850,2023-11,1,2869.2
3850,2023-12,1,112.81
3850,2024-11,2,12803.96
3850,2025-02,2,15533.77
3851,2022-05,1,6154.22
3851,2022-11,1,3277.86
3851,2023-04,1,5641.93
3851,2023-05,1,4931.27
3851,2023-07,1,1228.56
3851,2023-10,1,5499.76
3851,2023-11,1,7930.64
3851,2023-12,2,8494.16
3851,2024-04,1,5327.89
3851,2024-05,2,12665.619999999999
3851,2024-07,2,1634.22
3851,2025-01,1,5337.43
3851,2025-02,1,4880.15
3851,2025-04,2,5224.56
3852,2022-09,1,3566.84
3852,2023-02,1,2614.94
3852,2024-02,1,7926.28
3852,2024-12,1,5054.1
3854,2023-09,1,919.02
3854,2024-08,1,6291.31
3855,2023-02,1,7362.69
3855,2023-03,1,337.1
3855,2023-10,1,5783.74
3855,2023-11,2,4299.14
3855,2024-06,1,712.52
3855,2024-11,1,1171.06
3856,2023-12,1,4883.73
3856,2025-01,1,1382.64
3860,2022-05,1,9303.02
3860,2022-11,1,1587.97
3860,2023-01,1,2796.49
3860,2023-05,1,9465.87
3860,2023-07,1,897.22
3860,2023-10,1,7108.71
3861,2022-09,1,8238.48
3861,2022-12,1,3806.32
3861,2023-08,1,1954.87
3861,2023-12,1,890.03
3861,2024-01,1,4311.02
3861,2024-02,1,1614.35
3861,2024-10,1,4246.75
3861,2025-01,1,5369.82
3861,2025-03,1,6329.53
3862,2022-07,1,1930.65
3862,2022-08,1,6375.07
3862,2022-12,2,17507.379999999997
3862,2023-08,1,9012.82
3862,2023-09,1,5440.74
3862,2024-05,1,5843.55
3862,2024-09,1,3747.02
3862,2025-01,1,4351.6
3864,2022-12,1,2924.55
3864,2023-03,1,7499.11
3864,2023-11,1,1004.95
3864,2024-07,1,9931.34
3864,2024-09,1,8295.27
3864,2025-04,1,8638.54
3865,2022-07,3,24431.32
3865,2022-10,1,7547.59
3865,2022-12,1,9235.47
3865,2024-01,1,2371.71
3865,2024-06,2,15678.65
3865,2024-09,1,6423.81
3865,2024-12,1,2611.21
3866,2022-12,1,2282.94
3866,2023-10,1,4376.51
3866,2024-02,1,4444.42
3866,2024-05,1,5468.92
3866,2024-10,1,7220.75
3866,2025-02,1,777.8
3867,2022-06,1,1973.6
3867,2022-08,1,1065.86
3867,2023-04,1,8561.92
3867,2023-05,1,8334.92
3867,2023-06,1,8372.43
3867,2024-03,1,2875.59
3867,2025-01,1,8871.43
3867,2025-03,1,2356.49
3871,2023-04,1,4364.8
3871,2024-01,2,8728.01
3871,2024-04,1,8301.56
3871,2025-02,1,6328.72
3872,2022-05,2,15265.3
3872,2022-06,2,9115.75
3872,2022-11,2,3612.19
3872,2023-03,1,2014.37
3872,2023-07,1,3927.59
3872,2023-08,3,15711.91
3872,2023-10,1,3149.21
3872,2024-03,1,7028.67
3872,2024-04,1,2017.59
3872,2024-07,1,5839.64
3872,2024-11,1,5855.56
3872,2025-02,1,6461.76
3873,2022-05,2,9749.07
3873,2022-06,1,5466.69
3873,2022-10,1,8829.03
3873,2022-12,1,3937.01
3873,2023-01,2,8948.539999999999
3873,2023-02,1,9270.24
3873,2023-10,1,8380.7
3873,2024-03,2,7445.370000000001
3873,2024-04,1,2270.54
3873,2024-10,1,2859.48
3873,2024-12,1,5943.59
3875,2022-06,1,9166.4
3875,2023-05,1,1411.59
3875,2023-07,1,1966.82
3875,2023-10,1,2731.65
3875,2023-11,1,777.16
3875,2024-05,1,5202.04
3875,2024-12,1,6689.73
3882,2023-07,1,1881.87
3882,2024-03,1,967.22
